	GSM2601334	GSM2601335	GSM2601336	GSM2601337	GSM2601338	GSM2601339	GSM2601340	GSM2601341	GSM2601342	GSM2601343	GSM2601344	GSM2601345	GSM2601346	GSM2601347	GSM2601348	GSM2601349	GSM2601350	GSM2601351	GSM2601352	GSM2601353	GSM2601354	GSM2601355	GSM2601356	GSM2601357	GSM2601358	GSM2601359	GSM2601360	GSM2601361	GSM2601362	GSM2601363	GSM2601364	GSM2601365	GSM2601366	GSM2601367	GSM2601368	GSM2601369	GSM2601370	GSM2601371	GSM2601372	GSM2601373	GSM2601374	GSM2601375	GSM2601376	GSM2601377	GSM2601378	GSM2601379	GSM2601380	GSM2601381	GSM2601382	GSM2601383	GSM2601384	GSM2601385	GSM2601386	GSM2601387	GSM2601388	GSM2601389	GSM2601390	GSM2601391	GSM2601392	GSM2601393	GSM2601394	GSM2601395	GSM2601396	GSM2601397	GSM2601398	GSM2601399	GSM2601400	GSM2601401	GSM2601402	GSM2601403	GSM2601404	GSM2601405	GSM2601406	GSM2601407	GSM2601408	GSM2601409	GSM2601410	GSM2601411	GSM2601412	GSM2601413	GSM2601414	GSM2601415	GSM2601416	GSM2601417	GSM2601418	GSM2601419	GSM2601420	GSM2601421	GSM2601422	GSM2601423	GSM2601424	GSM2601425	GSM2601426	GSM2601427	GSM2601428	GSM2601429	GSM2601430	GSM2601431	GSM2601432	GSM2601433	GSM2601434	GSM2601435	GSM2601436	GSM2601437	GSM2601438	GSM2601439	GSM2601440	GSM2601441	GSM2601442	GSM2601443	GSM2601444	GSM2601445	GSM2601446	GSM2601447	GSM2601448	GSM2601449	GSM2601450	GSM2601451	GSM2601452	GSM2601453	GSM2601454	GSM2601455	GSM2601456	GSM2601457	GSM2601458	GSM2601459	GSM2601460	GSM2601461	GSM2601462	GSM2601463	GSM2601464	GSM2601465	GSM2601466	GSM2601467	GSM2601468	GSM2601469	GSM2601470
Genes up-regulated in replicative senescent fibroblasts	-0.279655070318182	-0.119618244058741	-0.174418666090735	-0.182189405570223	0.0263808154505379	-0.00265688569276318	-0.232747401994836	-0.299529607872957	0.0167189052527232	0.159570299811707	-0.146046963442026	-0.17959271235706	0.121336576959473	-0.224218023685775	-0.0657560176033435	-0.0151554217855299	-0.0796181991802105	0.123986507856121	-0.302402710679851	-0.0874986361940558	-0.363509400157653	0.11483102122059	0.203746319985893	-0.109641268926373	0.120807406875877	-0.0844395632831526	-0.026397724446771	0.167648959201358	-0.226318302201476	0.0154830922801053	-0.216335674709933	-0.110893249044708	-0.123048775378146	-0.245846927387197	-0.0107264951153641	-0.309397609289919	-0.19193714081773	-0.204753080070458	-0.185370901170879	-0.0289245928108589	-0.0293768628409544	-0.266638534319886	-0.084231059345358	-0.101532706986398	-0.358178874501114	-0.0580643779259535	-0.387327694222834	0.0274889626020678	-0.216226722934181	-0.344680146864662	0.192226710896717	0.022673468702901	-0.295337138162268	-0.10278201188899	-0.0292967150681248	-0.109207040122694	-0.00951440866347769	0.0539118326078649	-0.0949197282612029	-0.062602081881642	0.242587020995442	-0.207146731375907	-0.023453920034482	0.0843591264505948	-0.133176829336908	0.0386705183724689	0.184352140441782	-0.0550487415457785	0.129268123285014	0.167080953037148	-0.00139163491219402	-0.248849396931253	0.00738216109957529	0.0572026653113217	0.0842726106885399	-0.112076038060234	-0.0383774645522667	-0.0076670869796748	-0.128973099255934	-0.0511455308976539	0.0311991868664191	0.0077048804688587	-0.0594059058895192	0.306662272442869	-0.0221499776160096	-0.275785464168237	0.138934854456062	-0.277085910028372	-0.158414382688365	0.134308393489733	0.0391001125948187	-0.113273498029182	0.257064272228004	-0.245132424395396	0.157418333976131	0.130602236678798	-0.252932837108658	-0.446379782058119	-0.236541759892647	-0.129627557434556	-0.33710983363939	-0.108251453494698	0.244613623821464	-0.0899080789169708	-0.227242495614257	0.0858108019075313	-0.011033177773784	-0.0840793755123066	0.112795780770571	-0.283463810517811	0.11252211525384	0.253245297329463	0.0372951476949375	0.00637876030642084	-0.065269377282849	-0.147139220138153	0.0189185882258989	0.390570193153242	0.0595048635638909	0.0886571119182622	-0.0807844191504413	-0.238632723683289	-0.179797611437669	0.138291734469779	-0.0487869050086994	-0.0377425401098559	-0.138858615803372	-0.116100274586189	-0.0602073211401417	-0.0444873863428398	-0.129667249566523	-0.0653204965867262	0.183717164996239	0.00510224499304171	-0.192107347954775	0.211531909715761	-0.138842510262007
Genes upregulated in Ras-induced senescence	-0.103063586487878	0.176746375808225	-0.0706841643736519	-0.108173643742917	0.112042749647671	0.187555193905692	-0.203893897865588	-0.157818276447344	0.14385790038701	-0.0429461432444283	0.0838258644995832	-0.0473109566681201	0.312597176014065	-0.290986804765307	0.0729906576946141	0.122181087012295	0.016867570184658	0.305279907696351	0.0744770323555065	-0.0946511704742158	-0.295867927787185	0.0674449358666818	0.21338198278486	0.186073124514843	0.179090381154406	-0.230796837003212	0.165780790903929	0.185885683922645	-0.166901970380268	0.222147075424429	-0.224531187416603	0.0411335741378222	0.227928342726594	-0.127089002160091	-0.231894501084952	-0.239666671708525	-0.143277054241022	-0.295274163149608	0.168580568059892	0.185505078330957	-0.095054017061786	0.00662551076886328	-0.0211139953046338	-0.10977689438766	-0.371054477257224	0.107409858501153	-0.226956552113899	0.301806966536735	-0.215533620208499	-0.283109491309397	0.321154607127906	0.0638272009233906	-0.331176073417236	0.0461478443349556	-0.0134574719437023	-0.278438985098635	0.000920488232891675	-0.28396675080415	0.00265783864256441	-0.174738220557541	-0.0482282096649576	-0.0781372538708538	-0.193588421561601	0.205824667835507	-0.250502323771179	-0.172682179513058	0.351833894695494	-0.319986241138652	-0.0758807720012542	-0.0996957096017996	-0.0943691395618786	0.0115242457454686	-0.417943676538972	-0.272943124465011	-0.0210195745200563	0.126946776429697	-0.186326876359218	0.162833409678336	-0.380214718457525	-0.122676886478804	0.0181440149900292	-0.20006395868832	0.0518091534540706	0.160515962861071	0.106173208354412	-0.201011832482637	-0.000856824555952707	0.00913139653123224	-0.275304261938801	0.233927783539379	-0.19606565454588	-0.00865667263299522	0.0972069992385815	-0.152897728011049	0.00307922539361535	0.170033063554183	-0.104426431997913	-0.249690716902356	-0.193421896512812	-0.0623552882929271	-0.328420306182325	-0.0151234022638077	0.0362007037698842	-0.226193376881796	-0.376305114087607	-0.0399699839078681	-0.289040101908307	-0.418129133188976	-0.0826842799774395	-0.386966848864397	-0.208348390338233	0.275077441715716	-0.0682872041324995	-0.0618446922596813	-0.29648980288036	-0.229917489678945	-0.163191146187924	0.299217867071032	-0.102964999845623	-0.153036250775002	-0.35249382318601	-0.371368866732393	-0.415760025769253	-0.265068612745176	-0.147326754991987	-0.325155124667176	-0.279084998922479	-0.11936265011567	-0.216627086344606	-0.225357531492663	-0.187575440177197	-0.34702318507558	0.0502436529568573	0.00499250059749559	0.134410116635957	-0.121984943410645	-0.128634622543444
CARDness	0.134519369987626	0.120376429061185	-0.283357871040273	-0.0994512460511866	0.29412142944585	0.25132309111099	-0.329776089862019	-0.208924318951374	-0.154601227561969	0.268230650955462	0.065269306990973	0.0901430300830008	0.377927151945719	-0.137492960366181	-0.0774372388318458	0.404181850105764	0.0946436220727647	0.350269119647238	0.0517883523138828	-0.0552920552901018	-0.233732423560776	-0.0673527370251727	0.293745579954673	-0.00702465905699043	0.327329126455507	0.12159762793238	0.104765087911523	0.252166907430846	-0.337184768860476	0.366322375501513	-0.185655565725856	-0.0162825681648537	0.400896255130401	-0.0534015200810778	-0.254573105381054	-0.147552945216873	-0.217307359354265	-0.0771797131210299	0.0733776152180742	0.310181519377845	-0.00266618460947143	-0.0320533430431001	-0.0197785224945912	-0.0271333043596604	-0.242151591697881	0.155057342180295	-0.284451886637407	0.297037749317656	-0.28823990579522	-0.259005417271123	0.288282580922453	0.343338800852828	-0.294650770936083	0.276511490186012	-0.133181849422889	-0.144353935220425	0.229948985765911	-0.126573135796342	0.0112920301842887	-0.145324276356343	-0.103453305709981	-0.0964929014842463	-0.19414495885542	0.230067378529045	-0.201770443909817	-0.164451730942008	0.151276191008944	-0.157478196559152	-0.2448980556957	0.0381052524075931	0.178945376368202	0.113248644505277	-0.378048575573149	-0.260278777303569	0.143876847180267	0.17108512445191	-0.085213399084322	0.309694293473406	-0.3427905614534	-0.142347436100946	-0.227478656958498	-0.149270008082465	0.0084143236440575	0.102776349248609	0.240916727944509	-0.0767572479643309	0.144520207400443	-0.222482340870958	-0.217681637975177	0.316719342702018	-0.159612556356218	0.187497039374122	0.340076439963744	-0.0326930296072001	0.180879959312514	0.363611835432093	-0.110557983032706	0.342391493450182	-0.0640005996164728	0.177297572002311	-0.256088730898693	0.252934922996941	-0.287275073704426	-0.210266489207718	-0.265752807554806	0.313657448037966	-0.247832259481014	-0.328784122956361	-0.00866144408722749	-0.250773429199855	0.0961957420131581	0.332055863592838	0.195577048520416	-0.248451495765702	-0.174802274588694	-0.30940135728031	-0.272009092901767	0.3594877225948	0.177928744220182	-0.0934193799201452	-0.0175218935315722	-0.158761470950071	-0.282060716437831	-0.282771374323027	0.267167928573786	-0.0753738539811571	-0.212931560935089	-0.170014071499907	0.0850423278503919	-0.37661936717568	-0.247802982298285	-0.05990991301847	0.148570264511487	-0.0410818025517122	0.238420050191601	-0.164548965822083	0.0938342219582878
E2F target genes	-0.585991753983953	-0.142917514720914	0.232931064323492	0.453708373788442	-0.480098173335753	-0.349918444715407	-0.0121894021415799	0.492669547750164	-0.295490900229629	-0.605415423227261	0.100328578885501	0.108701039463075	-0.553269730522511	-0.314044118418001	-0.157333616770507	-0.650947744043473	-0.270794637131084	-0.40249637092187	0.543258549934597	0.208519793996375	0.490791038301409	-0.0242235685752781	-0.647395926582838	0.332596578494559	-0.711213895108074	0.357704134322717	0.0518282725273195	-0.704154317001822	-0.0729349134788425	-0.578895694759778	0.467445414393464	-0.0757140605541107	-0.33822443627064	-0.483436053119793	0.234394619648068	0.0727050635659387	0.3198337043206	0.390313643161458	0.375323800369084	-0.227316544796413	0.322396547439463	-0.31008088625532	-0.507471429446319	-0.225556352281257	0.132186417594673	-0.214497378851762	0.60744842108815	-0.382183393420962	0.421433338767699	0.617875597894721	-0.452456543169959	-0.72684754312205	0.569402948891523	-0.2007619897999	0.420901571738077	0.328898161360878	-0.34699899621118	0.348602867694869	-0.430149073139902	0.486759062091981	0.299291688229682	0.0764039088164206	0.236560537946823	-0.59661502870668	0.486950411196273	-0.473056575326638	-0.610042277198351	-0.334022455324198	0.506549535582998	0.0503725034180565	0.0612659411443912	0.193369060205668	0.554759416718686	0.144714540368095	0.352564265391091	-0.435240960063658	0.3471243372758	-0.579178220781752	0.425662965133444	0.0244556888591141	0.442327453046908	0.179555513764308	-0.44398170774131	-0.549284195458483	-0.554576731899701	0.318649214805549	-0.241120488869633	0.624387326184339	0.015564565165822	-0.629286105211555	0.168743104083408	0.102546736697787	-0.644104956907337	0.359174992151694	-0.546052910902122	-0.524339500842912	0.199138507750237	-0.584955503364048	0.37061944915018	-0.507811243655685	-0.254647071176653	-0.116537676738978	0.226147158317194	0.24382221678915	0.54270071515369	-0.54373204312991	0.258512166052213	0.483427750453992	-0.468511920354436	0.41540233540782	0.433569932552439	-0.668986711618605	0.0344937311998823	0.4625651163158	0.278193506924141	0.574320276921593	0.302269419707146	-0.735696461319711	-0.25439991913017	-0.029027822927178	0.407765341100854	0.558333042425844	0.456171172807146	0.163694517296583	-0.545864676388671	0.0962568109969221	0.535258203386772	-0.607919968749514	-0.172453306397129	0.498000267038885	0.300155107019416	-0.153953952436983	-0.665306564531625	-0.326209687267127	-0.334576526188885	0.381969395062136	0.434640393927044
GO_CELL_AGING	-0.203880776899288	0.0944667392746948	0.206878280567759	0.113011206423263	-0.0682383100502394	-0.215194270299111	-0.0268520511956551	0.100219971117767	0.180983308994667	-0.282327834426104	0.0308174033956749	-0.00223634613173351	-0.00189880293709518	-0.342828785656358	0.0371954554988274	-0.277601233461889	-0.250045072587542	-0.0686760074770803	0.251384295819776	-0.216923611011202	-0.00688272876520277	0.112760541219987	-0.0398159059189667	0.0385813548298059	-0.283210803594885	-0.0977472976037751	0.127715664754053	-0.233583547442675	-0.0955553153868526	-0.0932647066096448	0.0845868902752898	0.0557512905934985	-0.0733168821154766	-0.203926144368286	0.0401742695500402	-0.12022420909679	-0.0477342713544248	0.0645618765530883	0.197756315106132	0.0224732571343033	-0.0273429460447988	-0.102940882880954	-0.146568006425073	-0.0395369762194355	0.0907238742457127	0.154420318073948	0.0298244440349073	0.0704428235554094	0.182552534243666	0.0633448564756278	0.0116259272042532	-0.286275957683029	0.148879195021905	0.0116587078879701	0.104016182661286	-0.0290261394901564	-0.109031699985295	-0.106917200101092	-0.147240977185622	0.247223371721613	0.204540341174688	-0.0361732116394587	-0.281628846240052	-0.167635901874169	0.1134327097177	-0.263969161231365	-0.119852669838858	-0.353128345904813	0.195057765447862	-0.214381925831813	-0.0483210999341436	0.0520706460268812	-0.103662896932265	-0.0647877962467506	-0.034269403736331	-0.0373945486199166	-0.00517788841929365	-0.157947714650985	-0.131453332521796	0.0721244096736505	0.15423186334797	0.0255670986330567	-0.0386741975658424	-0.15901780038525	-0.0470953415792589	0.133296741344905	-0.128544501400261	0.276446145348676	-0.00977142465853684	-0.143756530792786	-0.0261727061944911	-0.0271571202769677	-0.272791036521214	0.171268848273563	-0.25427262094664	-0.0560389732976716	-0.10886679104438	-0.435326399528026	-0.111786841436047	-0.339039015431775	-0.062622614038423	-0.0267040660880134	0.114259030435886	0.023216595908722	0.0637141137797339	-0.369500018593109	0.154960653073164	0.00218220960611606	-0.0917803099122215	-0.00388609978039409	0.109945434863765	-0.14027386808877	-0.10432936135351	0.210236522869023	0.0289483145103286	0.145797123510279	0.108604686713694	-0.190015338400712	-0.120625739440896	0.123251693521727	0.0481419733711305	-0.0337321159556044	-0.109635879437725	-0.246160310707979	-0.385587434208239	-0.229563122369216	0.278377699657177	-0.112102777580118	-0.365355414581726	0.215474047072949	0.0606247627306186	-0.274371641353317	-0.259596770367704	-0.223963360017177	-0.145560079159564	-0.0356492968880587	-0.0528590563107358
GO_MULTICELLULAR_ORGANISM_AGING	-0.299306272773757	0.145404269543949	0.0572703367056061	-0.123621080537267	-0.185637172346686	0.113853050299535	0.0271118485521287	0.056910868767119	0.250953878061573	-0.0786814900463108	-0.0177085548465098	0.187181385363081	0.116990629060049	-0.0388076571445868	0.0225524990377279	-0.217291918772206	0.220993726574961	-0.0618415947362388	0.046610828492088	-0.037605528495129	0.089460313732248	-0.0069103794264222	-0.23297631483633	0.208619454943246	0.0145998634731994	0.153859115690849	0.216676545135532	-0.243948666520295	0.0176879577336747	-0.305592075494941	-0.226471767022975	-0.0959587242700381	0.158213601452586	-0.0495732322609055	0.199425332401776	0.104074060234449	-0.00679168665257723	0.159526989277276	0.104976861337028	-0.0725938459326442	0.0212198038412203	-0.0801793824310676	0.0817968281327627	0.0482863722784918	-0.229961989170633	0.338968445663387	0.0991530631839013	-0.0715443690309011	-0.0434481830372565	0.0779519376769885	0.0801816034691046	-0.185861603309004	-0.124117552668443	-0.234315762236871	-0.011934336398425	0.0692404559727917	0.227165425670103	-0.267498139489191	-0.306955073812735	0.266025499660969	0.0811873845855742	0.042769560413617	0.067737872519841	-0.222057085486352	-0.12896690496021	-0.298061065274494	-0.116045783493657	-0.140983600459794	-0.110963163189691	-0.174881014842599	0.215901864152149	0.298875463855875	0.0297023491306783	0.0800480787159551	0.0705686487111624	0.0385935710944053	-0.0450640191648628	-0.252549379082122	-0.163872037208774	-0.0340227979503862	0.0536178269081025	-0.0197649108764952	-0.0530137456945007	-0.318588937650623	0.0235317278496839	-0.222064382117912	-0.00892860753903985	0.144997913453236	0.162464277370062	-0.132468965138937	0.0579186283091573	-0.0710134798965753	-0.0335246257257072	0.130452150265021	-0.300696932266034	0.172288193832619	0.221352885821246	-0.334278124430412	0.265120767694731	-0.170497910253512	-0.237058872862094	0.0763341880602816	-0.365137090386967	-0.0143276565747363	0.00747610072183846	-0.285257557218609	-0.00610307831331258	-0.0843035190460367	-0.193008058789953	0.0022066172087199	-0.0562404598915372	-0.198919533011619	-0.152763588988095	0.221896206200804	0.012406219672468	0.203060437473876	-0.0840857889450164	-0.0551239553551289	-0.223791760945298	-0.284424422573338	0.151922265540343	0.0507911028672801	-0.213576716662192	-0.0565921495984368	-0.0247125144612393	-0.323701157388142	0.0848282237657961	-0.354395820536221	-0.0616060700897392	0.153917819021321	0.0977396958704686	-0.0494903067617406	-0.446251564508631	-0.210284995607616	-0.203559567238812	-0.120726434475408	0.120528772417215
HALLMARK_E2F_TARGETS	-0.605799789758243	-0.114786784620044	0.261294939425253	0.451533365338031	-0.49722773763372	-0.359246802332829	-0.0434813841643308	0.508646425761084	-0.246989758679471	-0.617871120335848	0.113085019342627	0.15364796415609	-0.552243366307815	-0.326502935764371	-0.15094118540895	-0.66308294228513	-0.298258703719103	-0.399176958486692	0.54934667510717	0.228097073967636	0.478303565983938	-0.0190334912654511	-0.653749425032106	0.348777829482982	-0.715594799960788	0.364943729599132	0.0618530823782286	-0.720941465352661	-0.058055337054351	-0.589469018864574	0.486248316898238	-0.0630946038934476	-0.330257460429916	-0.487581544118869	0.235061645627426	0.0517214957421673	0.306653764085115	0.408083599074575	0.391196509040256	-0.226559615796583	0.346579143721723	-0.336105059244804	-0.526710521655135	-0.191507156217659	0.107688702652616	-0.180179473367661	0.614060202319224	-0.382333980651346	0.41902147462992	0.618284329630447	-0.446314016793083	-0.738269884704318	0.563613793592202	-0.219019428189488	0.422474766512807	0.32639379306064	-0.358429549454125	0.364699938831042	-0.44294306536053	0.49758304832937	0.308443451869496	0.020206370456384	0.263928225567222	-0.616117835776944	0.496690446964217	-0.461343050377019	-0.606186285310658	-0.347220304992328	0.517107116617539	0.0553339888663631	0.0760311177332054	0.161590516489024	0.562837850123982	0.16455002392973	0.36039932993129	-0.440986926720762	0.356978427340752	-0.583063736938593	0.426652442371618	0.0461603210914898	0.470829590395993	0.15670377982016	-0.46334692677594	-0.557685715420793	-0.568012116600819	0.288063562063526	-0.249027885532449	0.625525412716986	0.00420687745049747	-0.647914331514491	0.188290635370049	0.115910075403589	-0.66479883100127	0.383989080565779	-0.570839300955895	-0.536607587786886	0.184964129370908	-0.595854999788623	0.362702477250508	-0.519777959472176	-0.29825913102889	-0.169412054692606	0.219743177062242	0.272684454298018	0.545398608886114	-0.549608386253119	0.291264607121436	0.490958193806139	-0.464234934874518	0.428994753123992	0.476705868834495	-0.682752086421851	0.0366237908924255	0.482518798491635	0.294245943079536	0.580280935375797	0.302852505262326	-0.743600681254405	-0.226507855987526	-0.0283286920510381	0.42607990726537	0.564945909308148	0.46003095703844	0.161002232683175	-0.548840657978046	0.0973762194180056	0.552610012466294	-0.617284101806207	-0.158052183926991	0.520309071550719	0.297700134099569	-0.177252274858923	-0.686893061010983	-0.346960726392724	-0.35939116620816	0.422766187133174	0.428147924284005
HALLMARK_PROTEIN_SECRETION	-0.111013949950637	0.189900403067671	-0.00747997307609052	-0.207648425482905	0.173677443414095	0.312333939555588	-0.164900590704438	-0.0607766848741186	0.115371079853873	0.210901865083578	0.144858116194538	-0.000500594941185983	0.247062046670282	-0.110671982869398	0.110772394779902	0.222158728392821	0.195800764195285	0.322651166194611	0.0975416574572362	0.0271230024483014	-0.344553454279476	0.0670621509362037	0.269425135887763	0.0921126121514483	0.346594650950782	0.0120753782108554	0.110013374915316	0.308607424759591	-0.00105456778457713	0.221866974631143	-0.240870734174709	0.104112775174298	0.218415560183379	-0.33194713439697	-0.0185835390432659	-0.100565883045419	0.0285490159578796	-0.0519790180960506	0.0210308609370828	0.238011950503148	0.216766540500938	0.0923117464202964	-0.0768825504961254	-0.0784192617076775	-0.281751793114631	0.0147189607733326	-0.17315895164761	0.121410207966041	-0.264254207893932	-0.143124192718825	0.261892938308371	0.0284681080524664	-0.357139658968807	-0.047981087256708	0.109067300608991	-0.269084512242165	-0.0687677651326476	-0.167800930734669	-0.168395798100539	-0.0218173736629989	-0.0834974985559796	-0.245349511287754	-0.346176564672225	0.152842330603054	-0.0695199438368926	-0.171946964044318	0.16458444900165	-0.349233884425006	-0.0959591411185068	-0.0619962541246315	-0.134926499358626	-0.0938823584061922	-0.286473383001064	-0.222322820548769	-0.147915117049586	-0.259215921058392	-0.0759489287111366	-0.0145050784443497	-0.269754002575183	-0.300725026672399	-0.0633650830017987	-0.102340605197902	-0.0584697029015852	-0.0588224418954036	0.0207802067802295	-0.13366949665759	-0.126630372470889	-0.154081492941314	0.0161730225571244	0.368427157550449	-0.21051138888409	-0.195544612507482	-0.0997417121218436	-0.296802731807632	0.155821558376682	0.333772722612225	-0.334065329023441	-0.433719036989794	-0.263135322343921	-0.0138808320396842	-0.354561392426066	0.182297805438792	-0.110154891728071	-0.142973127037078	-0.286856839499106	-0.0766805004862303	-0.229743450918791	-0.371985678691203	0.149081673351482	-0.300264674504122	-0.105836780406356	0.239947337364408	-0.0103053471690807	0.0744148298058393	-0.137761471070168	0.0405222903016681	-0.247964381371431	0.276337459000006	0.0737187009913416	-0.18277907761982	-0.269351904944446	-0.331275500587828	-0.179357564523938	-0.0998821663024855	0.0203054865823532	0.02403192213712	-0.208588210661084	-0.116031543913118	-0.183673264687981	-0.275095263497718	0.000806914257015012	-0.196809773367935	-0.0274195758967491	-0.0851508045541194	-0.100383836796423	-0.105434785790561	-0.286791698296074
KANNAN_TP53_TARGETS_UP	-0.0598273672368959	0.1757343797764	0.130247664643313	-0.0515500889707087	0.316515634876515	0.0790531913261034	0.0535448676126425	-0.140442996164728	0.273504784868129	0.132264577148042	0.191833222294107	0.0207773964424212	0.390124225213313	-0.176755364701749	0.211927571936006	-0.0221073429003894	-0.240211626451119	0.20166168036349	-0.0454747796635116	-0.0909283107597954	-0.322887586387982	0.14460433994509	0.432251847704279	0.22427075768474	0.204368273883576	-0.148745722663722	0.17355035205662	0.300333837068455	-0.0211899318972996	0.282983528850193	-0.223398566322494	0.220486035983737	0.241093168493204	-0.0786248803793532	-0.138822513872346	-0.148163188381844	0.130520418517179	-0.171032907653413	0.290195563030268	0.179754266322886	0.0238740825102614	-0.060444391631917	0.119405515560538	0.152858306957977	-0.178957849943684	0.356546983679814	-0.141824459168002	0.37076688759755	-0.147172530052285	0.0385404145818557	0.398501463327619	0.136266465951345	-0.143710058795908	-0.237188094447173	-0.0282881117728139	0.00572900030193257	0.0238924521804181	-0.322503058157057	-0.0897125835381777	-0.183578138605803	0.0949876902796133	-0.223189121643216	-0.273749163426672	0.109730604013949	-0.140575847516297	-0.147539817501986	0.0614051205455383	-0.323313705374646	-0.0502615119429409	-0.0805947228740412	-0.222861102853955	-0.404960744810084	-0.271761899127483	-0.235962281363086	-0.0898721751782103	0.138587985955539	-0.33592458065056	0.11607058351099	-0.10063983554989	0.117794740625134	0.00799412720354098	-0.0440791903284032	0.00348815766644278	-0.0673558378456425	0.200465959587015	-0.17552713599955	0.0188099879379215	-0.350824226602825	-0.12675745255653	0.0544698538307071	0.160934708405754	0.11357409835819	-0.0217817634168961	0.0784962318197322	-0.158990688216831	0.0983106899101859	-0.178413158809245	-0.391944212812201	-0.30247903177	-0.133405042966371	-0.0407170165767495	-0.136985364229052	0.0659857274100077	0.149871795267188	-0.370794867560775	0.0795859883463796	-0.209842493227523	-0.308666037752275	0.0692967322218051	-0.3534637981577	0.129264351482784	0.299693443112593	0.0935446105088689	0.109790654572248	0.103910112524502	-0.202967700407784	0.254204710363177	0.214146796362452	-0.292829718851734	0.217697834698358	-0.216614505922007	-0.190491136197314	-0.216141607081704	-0.206061950827795	-0.240092069476873	-0.188813971053828	-0.281310255639806	-0.0992295774780746	-0.232808148317596	-0.0661705941357878	-0.181710706569717	-0.281667513818704	0.0890496410152614	-0.0258243088589453	0.0358310134469514	0.14959861396088	-0.0538656553740836
MYDness	0.0327340446397574	0.262701166558003	-0.386677449145467	-0.144142158844308	0.49496330645826	0.16322292298082	-0.401596804642589	-0.278506052139206	-0.0219630406610788	0.401200595250797	0.271636463227308	0.309571295052697	0.622245904394701	-0.350715296806197	-0.191515233342486	0.462178379812731	-0.0551578915323835	0.485023978929826	0.0179706341104054	-0.17664882413633	-0.28662146794075	-0.247938515172398	0.596251012938016	0.0247185786311045	0.565761627334983	-0.217691106524776	0.172955731816697	0.564644720890121	-0.356496891608407	0.583323804602759	-0.285139874905919	0.173292040455208	0.467825674510299	0.183098633131947	-0.387530928175371	-0.291283752426081	-0.225779172178865	-0.21037673652271	0.0593614525065782	0.243414925525022	0.203218454454785	0.160369695081863	0.0454950920060307	0.329029037292757	-0.415122613793604	0.287427431115983	-0.305872720187331	0.432513687636221	-0.404037627888936	-0.392733504741299	0.510265058451582	0.422648456175568	-0.358492906287455	0.153601765112464	-0.139562332135156	-0.385134668122442	0.342243915031926	-0.378986302952581	0.0463599558301485	-0.42479811280967	-0.239809894717103	-0.346389547411879	-0.302223868862112	0.501068419038942	-0.159595008894819	-0.297238565896183	0.240830557108869	-0.368119162610036	-0.407744191716917	0.288649341335921	0.439928320258252	0.28348343801474	-0.448876761912453	-0.35565626616412	0.361941716475147	0.0591099049850478	-0.119287830115834	0.414878466630129	-0.392905242797705	-0.0432817446054666	-0.30162971237356	-0.336912765521325	-0.293420560124032	0.434173478731159	0.353801602946079	-0.0053611771297781	0.235591403080815	-0.223044673323628	-0.277293386571835	0.517316126897733	-0.228661058198717	-0.281305018027628	0.483389900874015	-0.0706504550544223	-0.0246546363682974	0.471011056042137	-0.338747458959325	0.300940707283754	-0.344636036989139	0.0379289704757678	-0.417731022334294	0.259909641439415	-0.344469585813949	-0.391960647219123	-0.338613184421185	0.326632555051364	-0.258290319982316	-0.43524924596466	0.126248119453506	-0.463660601104544	0.310250755805217	0.605505799483626	0.269759100993299	-0.444405850394402	-0.399758547736045	-0.395782417680973	-0.187384087807766	0.652150932447684	0.307543769286508	0.0904622388076765	-0.189926064703014	-0.14815457755952	-0.503894863886491	-0.372893806063992	0.223478337672046	-0.0452663924538095	-0.114908749605722	-0.167103465722003	-0.15440613242786	-0.317100378494179	-0.236913569888697	-0.353883880121371	0.373647018424499	-0.119137199236697	0.342334023619309	-0.249421548790576	0.0254753170469727
